theta,mu,sigma,sigma_eq,half_life,r_squared,n_obs,adf_pval,beta_pval,team,season
0.40936972578658476,-0.3113662675185114,0.2698032603800641,0.29817713300674653,1.6932057670559186,0.2100813267623266,38,0.03040169903425497,0.004331980744107175,Tottenham,2020
0.12710368632419086,-0.04914316665253607,0.2550094630033056,0.5057806680388681,5.453399508744404,0.06388213915127908,38,0.35810366266080773,0.1312294723354806,Tottenham,2021
0.6361819098646031,-0.2905531923651513,0.2660880041977089,0.235895491425467,1.089542424599068,0.3142174339997488,38,8.879345038952367e-05,0.00030810003213379357,Tottenham,2022
0.31922686984216386,-0.021192738740657836,0.2759739960184949,0.3453849778736563,2.1713309437349673,0.131257348182441,38,0.9465870111134522,0.02755378617725036,Tottenham,2023
0.3351753440623864,0.01679233787408668,0.27550303736454157,0.3364924788291371,2.068013631787096,0.17576695603989584,38,0.06866581116982193,0.009798466202121874,Tottenham,2024
0.15258649186092704,0.0553748906846723,0.19963690594911573,0.3613830579198469,4.5426510047278965,0.07294703335755046,36,0.47723069113506533,0.1166132052581262,Watford,2015
0.25029514225511623,-0.04930899014193427,0.24900392685181816,0.351937048727127,2.76931934960786,0.12247000173553797,38,0.2846117549132996,0.03372864881499292,Watford,2016
0.20020419011359558,0.08976653245548948,0.19939841352233495,0.315115756508332,3.462201166552281,0.06432309947179728,38,0.5080723627229208,0.12986151519051833,Watford,2017
0.22900439718324409,-0.04431752931551737,0.2962236246305014,0.4377062855026008,3.0267854638848037,0.12172762831599657,38,0.2053428865163507,0.034309369669956194,Watford,2018
0.22935867276150154,0.2937979791456276,0.22516190424800916,0.3324469337633141,3.022110183209483,0.11981140591518874,38,0.4025547262632254,0.035854768334431394,Watford,2019
0.23737410798701217,0.16331169509630736,0.1961411768098569,0.28466698783672395,2.920062286649522,0.11918374736730357,38,0.09022776517158926,0.03637589622387168,Watford,2021
0.16936614678265965,0.18236482893693845,0.21957766852275207,0.37727659866369334,4.092595797490932,0.06853159447966466,36,0.96019571133959,0.12872981270723363,West Bromwich Albion,2015
0.1749528268230149,-0.15930568869804768,0.2850127176563609,0.48182436686678165,3.9619090079701547,0.09538253540871403,38,0.3222297789863834,0.06290192191572745,West Bromwich Albion,2016
0.3280163685512466,0.11447397388589504,0.18505899475993454,0.22847960684756602,2.113148144470277,0.16225251157141507,38,0.2038614531041955,0.013443617624318555,West Bromwich Albion,2017
0.282688443144448,0.010975573866050739,0.2840127413134925,0.37771897183234715,2.4519827299970705,0.13890523674757468,38,0.09418532702831195,0.023099958816176148,West Bromwich Albion,2020
0.1449613821100962,-0.05583657680729189,0.2320877840628828,0.43103359795383595,4.781598867714364,0.08045252614438157,36,0.06563523969487806,0.09869489279710007,West Ham,2015
0.27355437157243595,0.0837924227152828,0.25385033710014654,0.3431949722611384,2.5338552499659217,0.11751600336769358,38,0.6163272194752116,0.0377975819808519,West Ham,2016
0.21122163772485658,-0.3768179326073277,0.20531792716162908,0.3158949407219604,3.2816106722118064,0.14496935591997537,38,0.1318263276236672,0.020080203042768488,West Ham,2017
0.5063498629733764,-0.09863876090979704,0.22183007248239456,0.22043475802573764,1.3689095845502197,0.252618645089697,38,0.44548649893580766,0.0015232464953415271,West Ham,2018
0.4138345972316881,0.003342350248155822,0.20687941957491413,0.2273991795655058,1.6749377292200684,0.21268053405944473,38,0.003077465670673589,0.004068635866800202,West Ham,2019
0.23112931657467276,-0.0033467885048180843,0.2490286439467287,0.3662745878142728,2.9989582924068605,0.10745768871105926,38,0.4914522207100973,0.047631039844389454,West Ham,2020
0.2763032805011351,-0.13808846384229218,0.2279140499847109,0.3065935965696587,2.5086462212926843,0.12852311603709488,38,0.0008716754467871032,0.029344114715538022,West Ham,2021
0.359645183191024,0.2591545467335031,0.22465721483806486,0.2648916378349341,1.9273083943731928,0.22371049932959786,38,0.9335086608891535,0.0031130244572769566,West Ham,2022
0.37941700857823873,-0.17066894506802752,0.23590520341441423,0.27080964300967214,1.8268742963245754,0.19749722755959412,38,0.001153367907851827,0.005857909810649926,West Ham,2023
0.5499437144918814,0.14027195597814474,0.2077039098141704,0.19804804175682572,1.2603965865859132,0.21124498794338709,38,0.029524179185293636,0.004212109024414194,West Ham,2024
0.18254592708855033,0.21267073096375527,0.23860609296229776,0.3948939297385322,3.797111179718131,0.08240708604273525,36,0.11503469718385267,0.09451835242346215,Wolverhampton Wanderers,2018
0.2074611405832941,0.09128323001503309,0.17609439072665456,0.27337710732429127,3.341094041086947,0.10436852369420245,38,0.28272960325326846,0.051139132588971695,Wolverhampton Wanderers,2019
0.35280144989644086,0.0726501988388989,0.18208645591814493,0.21676914495288108,1.9646948184691628,0.1798551742459865,38,0.0626204199387299,0.008899828448079655,Wolverhampton Wanderers,2020
0.15100521932918942,-0.02322828153139381,0.250868538571362,0.45649415671645743,4.5902200178186785,0.07738790218495568,38,0.10128317139772552,0.0954831880878621,Wolverhampton Wanderers,2021
0.15295207149777532,0.15591328931729345,0.1768643807132728,0.3197773493585872,4.531793350507365,0.07758508004812636,38,0.42300434002121784,0.09504451787490333,Wolverhampton Wanderers,2022
0.23569672890541077,-0.028713785964426832,0.22744272571302485,0.3312686027543696,2.940843446487191,0.13005994738287574,38,0.0012125899164856496,0.0283240990248931,Wolverhampton Wanderers,2023
0.11396940740742814,-0.22537795589310472,0.22697693083624107,0.4754146673513734,6.081870532870457,0.05655892089277143,38,0.10149309698325998,0.1563694799809745,Wolverhampton Wanderers,2024
