team,season,signal_date,match_date,z_ou,z_bucket,regime,reverted,venue,mu_est,spread_t0,spread_t5
Burnley,2020,2020-11-28 15:00:00,2020-12-27 12:00:00,1.791318716885762,Strong Long,Break,True,away,-0.0018832617890402548,0.5716062,0.1226211999999999
Burnley,2020,2020-12-05 12:30:00,2020-12-29 18:00:00,1.0291643474288323,Weak Long,Break,True,home,-0.0018832617890402548,0.327603,0.1713005999999999
Burnley,2020,2020-12-13 19:15:00,2021-01-12 22:15:00,0.6593581535183091,Weak Long,Break,False,away,-0.0018832617890402548,0.2092098,0.3379419999999999
Burnley,2020,2020-12-17 18:00:00,2021-01-16 15:00:00,0.6529886256178691,Weak Long,Break,False,away,-0.0018832617890402548,0.2071705999999999,0.3537281999999999
Burnley,2020,2020-12-21 17:30:00,2021-01-21 20:00:00,-0.3145474102435485,Neutral,Break,False,home,-0.0018832617890402548,-0.1025854,0.5289162
Burnley,2020,2020-12-27 12:00:00,2021-01-27 18:00:00,0.38889497994042826,Neutral,Break,False,away,-0.0018832617890402548,0.1226211999999999,-0.2367296000000001
Burnley,2020,2020-12-29 18:00:00,2021-01-31 12:00:00,0.5409471555370665,Weak Long,Break,True,home,-0.0018832617890402548,0.1713005999999999,-0.153353
Burnley,2020,2021-01-12 22:15:00,2021-02-03 18:00:00,1.0614586535109456,Weak Long,Break,True,home,-0.0018832617890402548,0.3379419999999999,-0.2732863000000001
Burnley,2020,2021-01-16 15:00:00,2021-02-06 15:00:00,1.110767520391056,Weak Long,Break,True,away,-0.0018832617890402548,0.3537281999999999,-0.1745519000000001
Burnley,2020,2021-01-21 20:00:00,2021-02-13 15:00:00,1.6579746868397778,Strong Long,Break,True,away,-0.0018832617890402548,0.5289162,-0.3996659000000001
Burnley,2020,2021-01-27 18:00:00,2021-02-17 18:00:00,-0.733552522337588,Weak Short,Normal,True,home,-0.0018832617890402548,-0.2367296000000001,0.0980818999999999
Burnley,2020,2021-01-31 12:00:00,2021-02-20 15:00:00,-0.4731221673239541,Neutral,Normal,True,away,-0.0018832617890402548,-0.153353,0.1269697
Burnley,2020,2021-02-03 18:00:00,2021-02-28 14:00:00,-0.8477389290647381,Weak Short,Normal,True,home,-0.0018832617890402548,-0.2732863000000001,0.2378289999999999
Burnley,2020,2021-02-06 15:00:00,2021-03-03 18:00:00,-0.5393378327852292,Weak Short,Normal,True,home,-0.0018832617890402548,-0.1745519000000001,0.1135469999999999
Burnley,2020,2021-02-13 15:00:00,2021-03-06 12:30:00,-1.2424909829321422,Weak Short,Normal,True,away,-0.0018832617890402548,-0.3996659000000001,0.3432909999999999
Burnley,2020,2021-02-17 18:00:00,2021-03-13 17:30:00,0.3122454330557381,Neutral,Break,True,home,-0.0018832617890402548,0.0980818999999999,0.0517109999999999
Burnley,2020,2021-02-20 15:00:00,2021-04-04 11:00:00,0.4024777045751196,Neutral,Break,False,home,-0.0018832617890402548,0.1269697,-0.1547496
Burnley,2020,2021-02-28 14:00:00,2021-04-11 11:00:00,0.7487514415176537,Weak Long,Break,True,away,-0.0018832617890402548,0.2378289999999999,-0.106868
Burnley,2020,2021-03-03 18:00:00,2021-04-18 15:00:00,0.3605513304336756,Neutral,Break,False,home,-0.0018832617890402548,0.1135469999999999,-0.1684932
Burnley,2020,2021-03-06 12:30:00,2021-04-25 11:00:00,1.078166482433784,Weak Long,Break,False,home,-0.0018832617890402548,0.3432909999999999,-0.5411432
Burnley,2020,2021-03-13 17:30:00,2021-05-03 19:15:00,0.1674039553593376,Neutral,Break,False,away,-0.0018832617890402548,0.0517109999999999,-0.1542232
Burnley,2020,2021-04-04 11:00:00,2021-05-10 19:00:00,-0.47748450680304105,Neutral,Normal,True,away,-0.0018832617890402548,-0.1547496,-0.1231312
Burnley,2020,2021-04-11 11:00:00,2021-05-15 11:30:00,-0.32792429342637663,Neutral,Normal,True,home,-0.0018832617890402548,-0.106868,-0.0089792
Burnley,2020,2021-04-18 15:00:00,2021-05-19 19:15:00,-0.5204132257381545,Weak Short,Normal,False,away,-0.0018832617890402548,-0.1684932,0.1664695999999999
Burnley,2020,2021-04-25 11:00:00,2021-05-23 15:00:00,-1.6844013446567787,Strong Short,Normal,False,away,-0.0018832617890402548,-0.5411432,0.6300732
Burnley,2020,2021-05-03 19:15:00,2021-08-14 14:00:00,-0.47584027402215084,Neutral,Normal,False,home,-0.0018832617890402548,-0.1542232,0.6525451999999999
Burnley,2020,2021-05-10 19:00:00,2021-08-21 11:30:00,-0.3787230900870431,Neutral,Normal,False,away,-0.0018832617890402548,-0.1231312,0.858976
Burnley,2020,2021-05-15 11:30:00,2021-08-29 13:00:00,-0.02216446469914886,Neutral,Normal,False,home,-0.0018832617890402548,-0.0089792,0.7185039999999999
Burnley,2020,2021-05-19 19:15:00,2021-09-13 19:00:00,0.5258573216379766,Weak Long,Break,False,home,-0.0018832617890402548,0.1664695999999999,0.7152163999999999
Burnley,2020,2021-05-23 15:00:00,2021-09-18 14:00:00,1.9739428772207017,Strong Long,Break,False,away,-0.0018832617890402548,0.6300732,0.7586295999999999
Burnley,2021,2021-08-14 14:00:00,2021-09-25 14:00:00,1.9864768589509993,Strong Long,Break,True,home,0.027480914310002526,0.6525451999999999,0.2853067999999999
Burnley,2021,2021-08-21 11:30:00,2021-10-02 14:00:00,2.642521391589867,Strong Long,Break,True,away,0.027480914310002526,0.858976,0.264159
Burnley,2021,2021-08-29 13:00:00,2021-10-16 14:00:00,2.1960963058524334,Strong Long,Break,True,home,0.027480914310002526,0.7185039999999999,0.3373929999999999
Burnley,2021,2021-09-13 19:00:00,2021-10-23 14:00:00,2.1856481944005397,Strong Long,Break,True,away,0.027480914310002526,0.7152163999999999,-0.09209
Burnley,2021,2021-09-18 14:00:00,2021-10-30 14:00:00,2.3236169108147458,Strong Long,Break,True,home,0.027480914310002526,0.7586295999999999,-0.3014028
Burnley,2021,2021-09-25 14:00:00,2021-11-06 15:00:00,0.8193799698479899,Weak Long,Break,True,away,0.027480914310002526,0.2853067999999999,-0.0523616
Burnley,2021,2021-10-02 14:00:00,2021-11-20 15:00:00,0.7521714982083887,Weak Long,Break,False,home,0.027480914310002526,0.264159,-0.5608586
Burnley,2021,2021-10-16 14:00:00,2021-12-01 19:30:00,0.9849117932771224,Weak Long,Break,False,away,0.027480914310002526,0.3373929999999999,-0.7371892000000001
Burnley,2021,2021-10-23 14:00:00,2021-12-04 15:00:00,-0.38000068107912044,Neutral,Normal,False,away,0.027480914310002526,-0.09209,-0.3509084
Burnley,2021,2021-10-30 14:00:00,2021-12-12 14:00:00,-1.0452043137314804,Weak Short,Normal,True,home,0.027480914310002526,-0.3014028,-0.1871084
Burnley,2021,2021-11-06 15:00:00,2021-12-30 20:15:00,-0.253742392052047,Neutral,Normal,False,away,0.027480914310002526,-0.0523616,-0.1475752
Burnley,2021,2021-11-20 15:00:00,2022-01-02 14:00:00,-1.8697642100814607,Strong Short,Normal,True,home,0.027480914310002526,-0.5608586,0.2360753999999999
Burnley,2021,2021-12-01 19:30:00,2022-01-23 14:00:00,-2.4301492207820496,Strong Short,Normal,True,away,0.027480914310002526,-0.7371892000000001,0.2747605999999999
Burnley,2021,2021-12-04 15:00:00,2022-02-05 18:00:00,-1.2025348972248677,Weak Short,Normal,True,away,0.027480914310002526,-0.3509084,0.3070217999999999
Burnley,2021,2021-12-12 14:00:00,2022-02-08 20:00:00,-0.6819725855628166,Weak Short,Normal,True,home,0.027480914310002526,-0.1871084,0.1519639999999999
Burnley,2021,2021-12-30 20:15:00,2022-02-13 14:00:00,-0.5563346491806541,Weak Short,Normal,False,away,0.027480914310002526,-0.1475752,0.4097783999999999
Burnley,2021,2022-01-02 14:00:00,2022-02-19 15:00:00,0.6629208038506816,Weak Long,Break,True,away,0.027480914310002526,0.2360753999999999,-0.0180746
Burnley,2021,2022-01-23 14:00:00,2022-02-23 19:30:00,0.7858637656279025,Weak Long,Break,True,away,0.027480914310002526,0.2747605999999999,0.0152847999999999
Burnley,2021,2022-02-05 18:00:00,2022-02-26 15:00:00,0.888391023558255,Weak Long,Break,False,home,0.027480914310002526,0.3070217999999999,-0.2866985999999999
Burnley,2021,2022-02-08 20:00:00,2022-03-01 19:45:00,0.3956117390086094,Neutral,Break,True,home,0.027480914310002526,0.1519639999999999,-0.0328147999999999
Burnley,2021,2022-02-13 14:00:00,2022-03-05 15:00:00,1.2149552069192604,Weak Long,Break,True,home,0.027480914310002526,0.4097783999999999,-0.0951303999999999
Burnley,2021,2022-02-19 15:00:00,2022-03-12 15:00:00,-0.14477706860908768,Neutral,Normal,False,away,0.027480914310002526,-0.0180746,0.5056862
Burnley,2021,2022-02-23 19:30:00,2022-04-02 14:00:00,-0.03875969144389247,Neutral,Normal,False,home,0.027480914310002526,0.0152847999999999,0.40635866
Burnley,2021,2022-02-26 15:00:00,2022-04-06 18:30:00,-0.9984738354461252,Weak Short,Normal,False,away,0.027480914310002526,-0.2866985999999999,0.40403906
Burnley,2021,2022-03-01 19:45:00,2022-04-10 13:00:00,-0.19162195619370861,Neutral,Normal,False,home,0.027480914310002526,-0.0328147999999999,0.4849150599999999
Burnley,2021,2022-03-05 15:00:00,2022-04-17 13:15:00,-0.3896631820093845,Neutral,Normal,False,home,0.027480914310002526,-0.0951303999999999,0.4913426599999999
Burnley,2021,2022-03-12 15:00:00,2022-04-21 18:45:00,1.5197536567020549,Strong Long,Break,True,away,0.027480914310002526,0.5056862,0.3557664599999999
Burnley,2021,2022-04-02 14:00:00,2022-04-24 13:00:00,1.2040871497783379,Weak Long,Break,True,home,0.027480914310002526,0.40635866,0.3985379999999999
Burnley,2021,2022-04-06 18:30:00,2022-04-30 14:00:00,1.1967153772622738,Weak Long,Break,False,home,0.027480914310002526,0.40403906,0.4237039999999998
Burnley,2021,2022-04-10 13:00:00,2022-05-07 14:00:00,1.4537422241363884,Weak Long,Break,True,away,0.027480914310002526,0.4849150599999999,0.1964559999999999
Burnley,2021,2022-04-17 13:15:00,2022-05-15 11:00:00,1.4741693689131834,Weak Long,Break,True,away,0.027480914310002526,0.4913426599999999,0.1461595999999999
Burnley,2021,2022-04-21 18:45:00,2022-05-19 19:00:00,1.0433033122687598,Weak Long,Break,True,home,0.027480914310002526,0.3557664599999999,0.2429075999999999
Burnley,2021,2022-04-24 13:00:00,2022-05-22 15:00:00,1.1792328100449863,Weak Long,Break,True,home,0.027480914310002526,0.3985379999999999,0.2866395999999999
Burnley,2021,2022-04-30 14:00:00,2023-08-11 19:00:00,1.2592112663043704,Weak Long,Break,False,away,0.027480914310002526,0.4237039999999998,0.4748019999999999
Burnley,2021,2022-05-07 14:00:00,2023-08-27 13:00:00,0.5370089207574981,Weak Long,Break,False,home,0.027480914310002526,0.1964559999999999,0.3388669999999999
Burnley,2021,2022-05-15 11:00:00,2023-09-02 14:00:00,0.37716514632355924,Neutral,Break,True,away,0.027480914310002526,0.1461595999999999,0.1460973999999999
Burnley,2021,2022-05-19 19:00:00,2023-09-18 18:45:00,0.684633782029787,Weak Long,Break,True,away,0.027480914310002526,0.2429075999999999,-0.0186064
Burnley,2021,2022-05-22 15:00:00,2023-09-23 19:00:00,0.8236156563497186,Weak Long,Break,True,home,0.027480914310002526,0.2866395999999999,0.0701543999999999
Burnley,2023,2023-08-11 19:00:00,2023-09-30 14:00:00,1.3020429494286896,Weak Long,Break,True,home,0.05289226469707924,0.4748019999999999,0.1683177999999999
Burnley,2023,2023-08-27 13:00:00,2023-10-03 18:30:00,0.8825380328059144,Weak Long,Break,True,home,0.05289226469707924,0.3388669999999999,0.0262379999999999
Burnley,2023,2023-09-02 14:00:00,2023-10-07 14:00:00,0.2876375658518131,Neutral,Break,True,home,0.05289226469707924,0.1460973999999999,0.0843583999999999
Burnley,2023,2023-09-18 18:45:00,2023-10-21 14:00:00,-0.22064987951879939,Neutral,Break,False,away,0.05289226469707924,-0.0186064,0.2614539999999999
Burnley,2023,2023-09-23 19:00:00,2023-10-28 14:00:00,0.053272156773331324,Neutral,Break,True,home,0.05289226469707924,0.0701543999999999,0.0548751999999999
Burnley,2023,2023-09-30 14:00:00,2023-11-04 15:00:00,0.3562112742368848,Neutral,Break,False,away,0.05289226469707924,0.1683177999999999,0.1944653999999999
Burnley,2023,2023-10-03 18:30:00,2023-11-11 15:00:00,-0.08225692492286499,Neutral,Break,False,away,0.05289226469707924,0.0262379999999999,0.2759653999999999
Burnley,2023,2023-10-07 14:00:00,2023-11-25 15:00:00,0.09710669413096477,Neutral,Break,False,home,0.05289226469707924,0.0843583999999999,0.3730929999999999
Burnley,2023,2023-10-21 14:00:00,2023-12-02 15:00:00,0.64363610092289,Weak Long,Break,False,away,0.05289226469707924,0.2614539999999999,-0.2445948
Burnley,2023,2023-10-28 14:00:00,2023-12-05 19:30:00,0.00611947702151829,Neutral,Break,False,away,0.05289226469707924,0.0548751999999999,-0.0687964
Burnley,2023,2023-11-04 15:00:00,2023-12-09 15:00:00,0.43690459647093544,Neutral,Break,False,home,0.05289226469707924,0.1944653999999999,-0.3584324
Burnley,2023,2023-11-11 15:00:00,2023-12-16 17:30:00,0.6884192961785618,Weak Long,Break,True,away,0.05289226469707924,0.2759653999999999,-0.0616866
Burnley,2023,2023-11-25 15:00:00,2023-12-23 15:00:00,0.9881618624033771,Weak Long,Break,False,home,0.05289226469707924,0.3730929999999999,-0.4667146
Burnley,2023,2023-12-02 15:00:00,2023-12-26 17:30:00,-0.918065886431768,Weak Short,Normal,True,home,0.05289226469707924,-0.2445948,0.2068251999999999
Burnley,2023,2023-12-05 19:30:00,2023-12-30 15:00:00,-0.3755397295596063,Neutral,Normal,False,away,0.05289226469707924,-0.0687964,-0.1256372
Burnley,2023,2023-12-09 15:00:00,2024-01-12 19:45:00,-1.2693766812714844,Weak Short,Normal,True,away,0.05289226469707924,-0.3584324,-0.0319152
Burnley,2023,2023-12-16 17:30:00,2024-01-31 19:30:00,-0.3535983895352961,Neutral,Normal,False,home,0.05289226469707924,-0.0616866,-0.0959742
Burnley,2023,2023-12-23 15:00:00,2024-02-03 15:00:00,-1.603543123193952,Strong Short,Normal,True,away,0.05289226469707924,-0.4667146,0.0214537999999999
Burnley,2023,2023-12-26 17:30:00,2024-02-10 15:00:00,0.47504780365432586,Neutral,Normal,False,home,0.05289226469707924,0.2068251999999999,-0.1507780000000001
Burnley,2023,2023-12-30 15:00:00,2024-02-17 15:00:00,-0.5509544135245297,Weak Short,Normal,True,away,0.05289226469707924,-0.1256372,0.0924045999999998
Burnley,2023,2024-01-12 19:45:00,2024-02-24 15:00:00,-0.2617217670705645,Neutral,Normal,True,home,0.05289226469707924,-0.0319152,0.0035629199999998
Burnley,2023,2024-01-31 19:30:00,2024-03-03 13:00:00,-0.45941232104075874,Neutral,Normal,False,away,0.05289226469707924,-0.0959742,0.2262569199999999
Burnley,2023,2024-02-03 15:00:00,2024-03-10 14:00:00,-0.0970213007061929,Neutral,Normal,False,home,0.05289226469707924,0.0214537999999999,0.2016629199999998
Burnley,2023,2024-02-10 15:00:00,2024-03-16 15:00:00,-0.6285406805479593,Weak Short,Normal,False,away,0.05289226469707924,-0.1507780000000001,0.31896892
Burnley,2023,2024-02-17 15:00:00,2024-03-30 15:00:00,0.12193783004246755,Neutral,Break,False,home,0.05289226469707924,0.0924045999999998,0.27278432
Burnley,2023,2024-02-24 15:00:00,2024-04-02 18:45:00,-0.15223380758601135,Neutral,Break,False,away,0.05289226469707924,0.0035629199999998,0.282742
Burnley,2023,2024-03-03 13:00:00,2024-04-06 14:00:00,0.5350154505328862,Weak Long,Break,True,home,0.05289226469707924,0.2262569199999999,0.0312179999999999
Burnley,2023,2024-03-10 14:00:00,2024-04-13 14:00:00,0.45911664654994905,Neutral,Break,False,away,0.05289226469707924,0.2016629199999998,0.4253959999999999
Burnley,2023,2024-03-16 15:00:00,2024-04-20 14:00:00,0.8211311663524382,Weak Long,Break,True,home,0.05289226469707924,0.31896892,-0.02948
Burnley,2023,2024-03-30 15:00:00,2024-04-27 14:00:00,0.6786022608295322,Weak Long,Break,True,away,0.05289226469707924,0.27278432,0.1288579999999998
Burnley,2023,2024-04-02 18:45:00,2024-05-04 14:00:00,0.7093323577005093,Weak Long,Break,True,home,0.05289226469707924,0.282742,0.1609599999999998
Burnley,2023,2024-04-06 14:00:00,2024-05-11 14:00:00,-0.06688829664625175,Neutral,Break,False,away,0.05289226469707924,0.0312179999999999,0.0816281999999998
Burnley,2023,2024-04-13 14:00:00,2024-05-19 15:00:00,1.149572578216972,Weak Long,Break,True,home,0.05289226469707924,0.4253959999999999,-0.0723678000000001
Brighton,2019,2019-08-10 15:00:00,2019-09-21 16:30:00,-1.046844975411938,Weak Short,Break,False,away,0.0509291576620399,-0.2590725999999999,1.0329452
Brighton,2019,2019-08-17 15:00:00,2019-09-28 14:00:00,-0.1948719835281223,Neutral,Normal,False,home,0.0509291576620399,-0.0067781999999999,0.8752758
Brighton,2019,2019-08-24 15:00:00,2019-10-05 12:30:00,0.34063076049453556,Neutral,Break,False,home,0.0509291576620399,0.1518,0.5957676
Brighton,2019,2019-08-31 15:00:00,2019-10-19 15:00:00,0.3103636046390959,Neutral,Normal,False,away,0.0509291576620399,0.142837,0.4879285999999999
Brighton,2019,2019-09-14 14:00:00,2019-10-26 15:00:00,1.0466203598054789,Weak Long,Break,True,home,0.0509291576620399,0.3608644,-0.0186034
Brighton,2019,2019-09-21 16:30:00,2019-11-02 15:00:00,3.3161700999648662,Strong Long,Normal,True,away,0.0509291576620399,1.0329452,-0.1307954
Brighton,2019,2019-09-28 14:00:00,2019-11-10 14:00:00,2.7837362827793637,Strong Long,Break,True,away,0.0509291576620399,0.8752758,-0.227208
Brighton,2019,2019-10-05 12:30:00,2019-11-23 15:00:00,1.8398650061673576,Strong Long,Normal,True,home,0.0509291576620399,0.5957676,0.0096991999999999
Brighton,2019,2019-10-19 15:00:00,2019-11-30 15:00:00,1.475703473165599,Weak Long,Break,True,away,0.0509291576620399,0.4879285999999999,-0.0811485999999999
Brighton,2019,2019-10-26 15:00:00,2019-12-05 20:15:00,-0.2348045029325347,Neutral,Normal,False,home,0.0509291576620399,-0.0186034,0.1951854
Brighton,2019,2019-11-02 15:00:00,2019-12-08 16:30:00,-0.6136656821954477,Weak Short,Break,False,home,0.0509291576620399,-0.1307954,-0.1454823999999999
Brighton,2019,2019-11-10 14:00:00,2019-12-16 19:45:00,-0.9392414035642042,Weak Short,Normal,True,away,0.0509291576620399,-0.227208,0.1243876
Brighton,2019,2019-11-23 15:00:00,2019-12-21 15:00:00,-0.13922944934398576,Neutral,Break,True,home,0.0509291576620399,0.0096991999999999,0.0531206
Brighton,2019,2019-11-30 15:00:00,2019-12-26 12:30:00,-0.44601339687537117,Neutral,Normal,True,away,0.0509291576620399,-0.0811485999999999,0.0976144
Brighton,2019,2019-12-05 20:15:00,2019-12-28 12:30:00,0.48713892334744124,Neutral,Break,True,away,0.0509291576620399,0.1951854,0.0024744
Brighton,2019,2019-12-08 16:30:00,2020-01-01 12:30:00,-0.6632622143887803,Weak Short,Normal,False,home,0.0509291576620399,-0.1454823999999999,0.3261062
Brighton,2019,2019-12-16 19:45:00,2020-01-11 15:00:00,0.24806182340074392,Neutral,Break,False,away,0.0509291576620399,0.1243876,0.3360442
Brighton,2019,2019-12-21 15:00:00,2020-01-18 15:00:00,0.007400281913561024,Neutral,Normal,False,home,0.0509291576620399,0.0531206,0.310426
Brighton,2019,2019-12-26 12:30:00,2020-01-21 19:30:00,0.1576514008693529,Neutral,Break,False,away,0.0509291576620399,0.0976144,0.486866
Brighton,2019,2019-12-28 12:30:00,2020-02-01 15:00:00,-0.16362687739534998,Neutral,Normal,False,home,0.0509291576620399,0.0024744,0.4814719999999999
Brighton,2019,2020-01-01 12:30:00,2020-02-08 17:30:00,0.9292453897447244,Weak Long,Break,True,home,0.0509291576620399,0.3261062,0.319918
Brighton,2019,2020-01-11 15:00:00,2020-02-22 15:00:00,0.9628050232258535,Weak Long,Normal,True,away,0.0509291576620399,0.3360442,0.0253399999999999
Brighton,2019,2020-01-18 15:00:00,2020-02-29 12:30:00,0.8762949203433559,Weak Long,Break,False,home,0.0509291576620399,0.310426,0.322708
Brighton,2019,2020-01-21 19:30:00,2020-03-07 15:00:00,1.4721151790886176,Weak Long,Normal,True,away,0.0509291576620399,0.486866,0.1900287999999999
Brighton,2019,2020-02-01 15:00:00,2020-06-20 14:00:00,1.453900179793265,Weak Long,Break,True,away,0.0509291576620399,0.4814719999999999,0.1178653999999999
Brighton,2019,2020-02-08 17:30:00,2020-06-23 17:00:00,0.9083484563669899,Weak Long,Normal,False,home,0.0509291576620399,0.319918,0.3859173999999999
Brighton,2019,2020-02-22 15:00:00,2020-06-30 19:15:00,-0.08641202980769644,Neutral,Break,False,away,0.0509291576620399,0.0253399999999999,0.4358734
Brighton,2019,2020-02-29 12:30:00,2020-07-04 11:30:00,0.9177700077266551,Weak Long,Normal,True,home,0.0509291576620399,0.322708,0.0590586
Brighton,2019,2020-03-07 15:00:00,2020-07-08 19:15:00,0.4697256001426924,Neutral,Break,False,away,0.0509291576620399,0.1900287999999999,0.2702038
Brighton,2019,2020-06-20 14:00:00,2020-07-11 19:00:00,0.2260370053799527,Neutral,Normal,False,home,0.0509291576620399,0.1178653999999999,0.5659268
Brighton,2019,2020-06-23 17:00:00,2020-07-16 19:15:00,1.131221838735115,Weak Long,Break,True,away,0.0509291576620399,0.3859173999999999,0.2800007999999999
Brighton,2019,2020-06-30 19:15:00,2020-07-20 17:00:00,1.299918261575051,Weak Long,Normal,True,home,0.0509291576620399,0.4358734,0.3891539999999999
Brighton,2019,2020-07-04 11:30:00,2020-07-26 15:00:00,0.027452314879041446,Neutral,Break,False,away,0.0509291576620399,0.0590586,0.2824647999999999
Brighton,2019,2020-07-08 19:15:00,2020-09-14 19:15:00,0.7404685679782251,Weak Long,Normal,True,home,0.0509291576620399,0.2702038,0.0981067999999999
Brighton,2019,2020-07-11 19:00:00,2020-09-20 13:00:00,1.7390956048005157,Strong Long,Break,True,home,0.0509291576620399,0.5659268,-0.1564908
Brighton,2019,2020-07-16 19:15:00,2020-09-26 11:30:00,0.7735520585411771,Weak Long,Normal,True,away,0.0509291576620399,0.2800007999999999,0.1042991999999999
Brighton,2019,2020-07-20 17:00:00,2020-10-03 14:00:00,1.1421515136923521,Weak Long,Break,True,home,0.0509291576620399,0.3891539999999999,-0.2337440000000001
Brighton,2019,2020-07-26 15:00:00,2020-10-18 13:00:00,0.7818727404588168,Weak Long,Normal,True,away,0.0509291576620399,0.2824647999999999,-0.088964
Brighton,2020,2020-09-14 19:15:00,2020-10-26 17:30:00,-0.06076165334334391,Neutral,Break,False,home,0.11586476267952854,0.0981067999999999,-0.2681646000000001
Brighton,2020,2020-09-20 13:00:00,2020-11-01 19:15:00,-0.931907256722771,Weak Short,Normal,False,away,0.11586476267952854,-0.1564908,-0.1785932
Brighton,2020,2020-09-26 11:30:00,2020-11-06 17:30:00,-0.03957338591911537,Neutral,Break,False,home,0.11586476267952854,0.1042991999999999,-0.0558672
Brighton,2020,2020-10-03 14:00:00,2020-11-21 15:00:00,-1.1962411920269203,Weak Short,Normal,True,away,0.11586476267952854,-0.2337440000000001,0.0110727999999999
Brighton,2020,2020-10-18 13:00:00,2020-11-28 12:30:00,-0.7008537238918177,Weak Short,Break,True,away,0.11586476267952854,-0.088964,0.2538167999999999
Brighton,2020,2020-10-26 17:30:00,2020-12-07 20:00:00,-1.3140166712760644,Weak Short,Normal,False,home,0.11586476267952854,-0.2681646000000001,0.5512074
Brighton,2020,2020-11-01 19:15:00,2020-12-13 19:15:00,-1.0075340834647886,Weak Short,Break,False,away,0.11586476267952854,-0.1785932,0.8446505999999999
Brighton,2020,2020-11-06 17:30:00,2020-12-16 20:00:00,-0.5876078338837099,Weak Short,Normal,False,home,0.11586476267952854,-0.0558672,0.6190977999999999
Brighton,2020,2020-11-21 15:00:00,2020-12-20 12:00:00,-0.35856212924934255,Neutral,Break,False,away,0.11586476267952854,0.0110727999999999,1.0992158
Brighton,2020,2020-11-28 12:30:00,2020-12-27 14:15:00,0.4720245233614272,Neutral,Normal,False,home,0.11586476267952854,0.2538167999999999,0.7388738
Brighton,2020,2020-12-07 20:00:00,2020-12-29 18:00:00,1.4895930851875012,Weak Long,Break,False,home,0.11586476267952854,0.5512074,0.6919953999999999
Brighton,2020,2020-12-13 19:15:00,2021-01-02 17:30:00,2.493654999053107,Strong Long,Normal,True,away,0.11586476267952854,0.8446505999999999,0.4182208
Brighton,2020,2020-12-16 20:00:00,2021-01-13 18:00:00,1.7218907324224737,Strong Long,Break,True,away,0.11586476267952854,0.6190977999999999,0.3611464
Brighton,2020,2020-12-20 12:00:00,2021-01-16 15:00:00,3.364689740752969,Strong Long,Normal,True,home,0.11586476267952854,1.0992158,0.0098003999999999
Brighton,2020,2020-12-27 14:15:00,2021-01-27 19:30:00,2.1317230945121963,Strong Long,Break,True,away,0.11586476267952854,0.7388738,0.5669564
Brighton,2020,2020-12-29 18:00:00,2021-01-31 19:15:00,1.9713212994698934,Strong Long,Normal,True,home,0.11586476267952854,0.6919953999999999,0.5618548000000001
Brighton,2020,2021-01-02 17:30:00,2021-02-03 20:15:00,1.0345585840830973,Weak Long,Break,False,home,0.11586476267952854,0.4182208,0.7152488
Brighton,2020,2021-01-13 18:00:00,2021-02-06 15:00:00,0.8392695765452461,Weak Long,Normal,False,away,0.11586476267952854,0.3611464,0.6023683999999999
Brighton,2020,2021-01-16 15:00:00,2021-02-13 20:00:00,-0.36291584533205495,Neutral,Break,False,away,0.11586476267952854,0.0098003999999999,1.0399844
Brighton,2020,2021-01-27 19:30:00,2021-02-22 20:00:00,1.5434807577642364,Strong Long,Normal,False,home,0.11586476267952854,0.5669564,0.9001344
Brighton,2020,2021-01-31 19:15:00,2021-02-27 15:00:00,1.5260248335520663,Strong Long,Break,False,home,0.11586476267952854,0.5618548000000001,1.3695844
Brighton,2020,2021-02-03 20:15:00,2021-03-06 20:00:00,2.0508864531619286,Strong Long,Normal,False,away,0.11586476267952854,0.7152488,1.2825723999999998
Brighton,2020,2021-02-06 15:00:00,2021-03-14 12:00:00,1.6646484675418314,Strong Long,Break,False,away,0.11586476267952854,0.6023683999999999,1.1392294
Brighton,2020,2021-02-13 20:00:00,2021-03-20 20:00:00,3.162020219547709,Strong Long,Normal,True,home,0.11586476267952854,1.0399844,0.2631495999999999
Brighton,2020,2021-02-22 20:00:00,2021-04-04 18:30:00,2.68350151932189,Strong Long,Break,True,home,0.11586476267952854,0.9001344,0.0268835999999999
Brighton,2020,2021-02-27 15:00:00,2021-04-12 19:15:00,4.289798293158219,Strong Long,Normal,True,away,0.11586476267952854,1.3695844,-0.3644084
Brighton,2020,2021-03-06 20:00:00,2021-04-20 19:00:00,3.992073093701308,Strong Long,Break,True,home,0.11586476267952854,1.2825723999999998,-0.2234368
Brighton,2020,2021-03-14 12:00:00,2021-04-24 19:00:00,3.5016025463543685,Strong Long,Normal,True,away,0.11586476267952854,1.1392294,0.4094457999999999
Brighton,2020,2021-03-20 20:00:00,2021-05-01 14:00:00,0.5039581617273015,Weak Long,Break,False,home,0.11586476267952854,0.2631495999999999,0.9241456
Brighton,2020,2021-04-04 18:30:00,2021-05-09 11:00:00,-0.3044629982838054,Neutral,Normal,False,away,0.11586476267952854,0.0268835999999999,0.6971455999999999
Brighton,2020,2021-04-12 19:15:00,2021-05-15 19:00:00,-1.6433299217643993,Strong Short,Break,True,home,0.11586476267952854,-0.3644084,0.448733
Brighton,2020,2021-04-20 19:00:00,2021-05-18 18:00:00,-1.160973491297799,Weak Short,Normal,True,away,0.11586476267952854,-0.2234368,0.0024674
