team,signal_date,season,z_oos,z_bucket,regime,rolling_spread,mu,sigma_eq,match_date,home_team,away_team,venue,home_goals,away_goals,result,days_gap,home_odds,draw_odds,away_odds,ah_line,ah_home_odds,ah_away_odds,over_odds,under_odds,margin_1x2,margin_ah,odds_1x2,won_1x2,odds_ou,won_ou,odds_ah,pnl_mult_ah,gross_pnl_1x2,gross_pnl_ou,gross_pnl_ah
Fulham,2024-01-30 19:45:00,2023,2.0708119487908965,Strong Long,Normal,0.8612904,0.1334,0.3515,2024-02-03,Burnley,Fulham,away,2,2,D,3,2.9,3.4,2.38,0.25,1.79,2.06,1.93,1.9,0.0591,0.0441,2.38,False,1.93,True,2.06,-1.0,-1.0,0.9299999999999999,-1.0
Fulham,2024-03-02 15:00:00,2023,-2.6747311522048363,Strong Short,Break,-0.8067679999999999,0.1334,0.3515,2024-03-09,Wolverhampton Wanderers,Fulham,away,2,1,H,6,2.5,3.4,2.75,0.0,1.83,2.04,1.9,1.94,0.0578,0.0366,2.5,True,1.94,False,1.83,1.0,1.5,-1.0,0.8300000000000001
Fulham,2024-03-30 15:00:00,2023,-2.068864864864865,Strong Short,Break,-0.5938060000000001,0.1334,0.3515,2024-04-02,Nottingham Forest,Fulham,away,3,1,H,2,2.7,3.4,2.63,0.0,1.98,1.89,1.81,2.03,0.0447,0.0342,2.7,True,2.03,False,1.98,1.0,1.7000000000000002,-1.0,0.98
Fulham,2024-04-02 18:30:00,2023,-1.5541906116642958,Strong Short,Break,-0.412898,0.1334,0.3515,2024-04-06,Fulham,Newcastle United,home,0,1,A,3,2.38,3.8,2.8,-0.25,2.07,1.81,1.48,2.65,0.0405,0.0356,2.8,True,2.65,True,1.81,1.0,1.7999999999999998,1.65,0.81
Fulham,2024-05-04 14:00:00,2023,1.974687908961593,Strong Long,Normal,0.8275027999999999,0.1334,0.3515,2024-05-11,Fulham,Manchester City,home,0,4,A,6,13.0,7.0,1.2,2.0,1.84,2.02,1.34,3.18,0.0531,0.0385,13.0,False,1.34,True,1.84,-1.0,-1.0,0.3400000000000001,-1.0
Fulham,2024-05-11 11:30:00,2023,1.550255761024182,Strong Long,Normal,0.6783148999999999,0.1334,0.3515,2024-05-19,Luton,Fulham,away,2,4,A,7,2.9,3.9,2.2,0.25,1.89,1.95,1.44,2.76,0.0558,0.0419,2.2,True,1.44,True,1.95,1.0,1.2000000000000002,0.43999999999999995,0.95
Leicester,2017-12-09 17:30:00,2017,-1.6298481534090907,Strong Short,Break,-0.6935478599999999,-0.0051,0.4224,2017-12-13,Southampton,Leicester,away,1,4,A,3,2.1,3.39,3.89,-0.25,1.77,2.1,2.04,1.79,0.0282,0.0412,2.1,False,1.79,False,1.77,-1.0,-1.0,-1.0,-1.0
Leicester,2017-12-13 19:45:00,2017,-2.5063896780303025,Strong Short,Break,-1.063799,-0.0051,0.4224,2017-12-16,Leicester,Crystal Palace,home,0,3,A,2,1.89,3.6,4.5,-0.75,2.12,1.76,1.92,1.91,0.0291,0.0399,4.5,True,1.91,False,1.76,1.0,3.5,-1.0,0.76
Leicester,2017-12-16 12:30:00,2017,-1.8887807765151512,Strong Short,Break,-0.8029209999999999,-0.0051,0.4224,2017-12-23,Leicester,Manchester United,home,2,2,D,6,4.5,3.6,1.9,0.75,1.76,2.12,1.93,1.89,0.0263,0.0399,1.9,False,1.89,False,2.12,-1.0,-1.0,-1.0,-1.0
Leicester,2017-12-23 19:45:00,2017,-1.5857149621212117,Strong Short,Break,-0.6749059999999998,-0.0051,0.4224,2017-12-26,Watford,Leicester,away,2,1,H,2,2.54,3.5,2.87,-0.25,2.17,1.73,1.76,2.08,0.0278,0.0389,2.54,True,2.08,False,2.17,1.0,1.54,-1.0,1.17
Leicester,2017-12-26 15:00:00,2017,-1.616482007575757,Strong Short,Break,-0.6879019999999998,-0.0051,0.4224,2017-12-30,Liverpool,Leicester,away,2,1,H,3,1.3,6.0,11.0,-1.75,2.03,1.83,1.4,2.93,0.0268,0.0391,1.3,True,2.93,False,2.03,-1.0,0.30000000000000004,-1.0,-1.0
Leicester,2018-03-03 15:00:00,2017,1.5970246212121215,Strong Long,Normal,0.6694832000000002,-0.0051,0.4224,2018-03-10,West Bromwich Albion,Leicester,away,1,4,A,6,3.0,3.25,2.6,0.25,1.75,2.14,2.2,1.68,0.0256,0.0387,2.6,True,2.2,True,2.14,1.0,1.6,1.2000000000000002,1.1400000000000001
Leicester,2018-08-18 17:00:00,2018,-1.923746485700436,Strong Short,Break,-0.8351377999999998,-0.0414,0.4126,2018-08-25,Southampton,Leicester,away,1,2,A,6,2.45,3.2,3.25,-0.25,2.05,1.83,2.27,1.63,0.0284,0.0343,2.45,False,1.63,False,2.05,-1.0,-1.0,-1.0,-1.0
Leicester,2018-08-25 17:00:00,2018,-2.8320368395540463,Strong Short,Break,-1.2098983999999997,-0.0414,0.4126,2018-09-01,Leicester,Liverpool,home,1,2,A,6,7.5,5.0,1.44,1.0,2.25,1.67,1.65,2.25,0.0278,0.0432,1.44,True,2.25,False,1.67,0.0,0.43999999999999995,-1.0,0.0
Leicester,2018-09-01 11:30:00,2018,-2.452392147358216,Strong Short,Break,-1.053257,-0.0414,0.4126,2018-09-15,Bournemouth,Leicester,away,4,2,H,13,2.45,3.5,3.0,-0.25,2.06,1.82,1.88,1.94,0.0272,0.0349,2.45,True,1.94,False,2.06,1.0,1.4500000000000002,-1.0,1.06
Leicester,2018-09-22 14:00:00,2018,-2.1531483276781387,Strong Short,Break,-0.929789,-0.0414,0.4126,2018-09-29,Newcastle United,Leicester,away,0,2,A,6,2.6,3.3,3.0,-0.25,2.17,1.73,2.2,1.68,0.021,0.0389,2.6,False,1.68,True,2.17,-1.0,-1.0,0.6799999999999999,-1.0
Leicester,2018-09-29 14:00:00,2018,-1.6099747939893354,Strong Short,Break,-0.7056755999999998,-0.0414,0.4126,2018-10-06,Leicester,Everton,home,1,2,A,6,2.2,3.4,3.6,-0.25,1.87,2.01,1.89,1.92,0.0264,0.0323,3.6,True,1.92,False,2.01,1.0,2.6,-1.0,1.0099999999999998
Leicester,2018-11-10 15:00:00,2018,1.8854246243334951,Strong Long,Normal,0.7365262000000001,-0.0414,0.4126,2018-11-24,Brighton,Leicester,away,1,1,D,13,2.9,3.4,2.6,0.25,1.68,2.25,2.28,1.63,0.0236,0.0397,2.6,False,2.28,False,2.25,-1.0,-1.0,-1.0,-1.0
Leicester,2018-11-24 15:00:00,2018,1.895356761997092,Strong Long,Normal,0.7406242000000001,-0.0414,0.4126,2018-12-01,Leicester,Watford,home,2,0,H,6,2.25,3.3,3.6,-0.25,1.93,1.94,1.98,1.83,0.0253,0.0336,2.25,True,1.98,False,1.93,1.0,1.25,-1.0,0.9299999999999999
Leicester,2018-12-01 15:00:00,2018,1.6457634512845374,Strong Long,Normal,0.6376420000000002,-0.0414,0.4126,2018-12-05,Fulham,Leicester,away,1,1,D,3,3.0,3.5,2.45,0.25,1.81,2.08,1.79,2.03,0.0272,0.0333,2.45,False,1.79,False,2.08,-1.0,-1.0,-1.0,-1.0
Leicester,2019-02-26 19:45:00,2018,1.757109549200194,Strong Long,Normal,0.6835834000000001,-0.0414,0.4126,2019-03-03,Watford,Leicester,away,2,1,H,4,2.55,3.3,3.0,-0.25,2.11,1.78,1.95,1.87,0.0285,0.0357,3.0,False,1.95,True,1.78,-1.0,-1.0,0.95,-1.0
Leicester,2019-03-03 12:00:00,2018,1.5959282598158022,Strong Long,Normal,0.6170800000000001,-0.0414,0.4126,2019-03-09,Leicester,Fulham,home,3,1,H,5,1.57,4.5,6.0,-1.0,2.0,1.86,1.69,2.19,0.0258,0.0376,1.57,True,1.69,True,2.0,1.0,0.5700000000000001,0.69,1.0
Leicester,2019-09-29 15:30:00,2019,-2.4680091954022987,Strong Short,Break,-1.097284,-0.0237,0.435,2019-10-05,Liverpool,Leicester,away,2,1,H,5,1.44,4.75,7.0,-1.25,2.03,1.85,1.61,2.34,0.0478,0.0332,1.44,True,2.34,False,2.03,-1.0,0.43999999999999995,-1.0,-1.0
Leicester,2019-10-05 15:00:00,2019,-2.2871670344827586,Strong Short,Break,-1.01861766,-0.0237,0.435,2019-10-19,Leicester,Burnley,home,2,1,H,13,1.57,4.0,6.0,-1.0,1.99,1.89,1.94,1.89,0.0536,0.0316,6.0,False,1.89,False,1.89,0.0,-1.0,-1.0,0.0
Leicester,2019-10-19 15:00:00,2019,-2.4750107126436784,Strong Short,Break,-1.10032966,-0.0237,0.435,2019-10-25,Southampton,Leicester,away,0,9,A,5,3.1,3.4,2.3,0.25,1.86,2.02,2.01,1.83,0.0515,0.0327,3.1,False,1.83,False,1.86,-1.0,-1.0,-1.0,-1.0
Leicester,2019-10-25 20:00:00,2019,-4.810036459770116,Strong Short,Break,-2.11606586,-0.0237,0.435,2019-11-03,Crystal Palace,Leicester,away,0,2,A,8,3.5,3.4,2.1,0.25,2.02,1.86,2.05,1.78,0.056,0.0327,3.5,False,1.78,True,2.02,-1.0,-1.0,0.78,-1.0
Leicester,2019-11-03 14:00:00,2019,-4.950888413793105,Strong Short,Break,-2.1773364600000003,-0.0237,0.435,2019-11-09,Leicester,Arsenal,home,2,0,H,5,2.0,3.75,3.5,-0.5,1.98,1.89,1.57,2.42,0.0524,0.0342,3.5,False,2.42,True,1.89,-1.0,-1.0,1.42,-1.0
Leicester,2019-11-09 17:30:00,2019,-3.780235540229885,Strong Short,Break,-1.66810246,-0.0237,0.435,2019-11-23,Brighton,Leicester,away,0,2,A,13,3.75,3.5,2.0,0.25,2.13,1.76,1.89,1.93,0.0524,0.0377,3.75,False,1.93,True,2.13,-1.0,-1.0,0.9299999999999999,-1.0
Leicester,2019-11-23 15:00:00,2019,-2.671748505747126,Strong Short,Break,-1.1859106,-0.0237,0.435,2019-12-01,Leicester,Everton,home,2,1,H,7,1.61,4.0,5.25,-0.75,1.81,2.08,1.81,2.02,0.0616,0.0333,5.25,False,2.02,False,2.08,-1.0,-1.0,-1.0,-1.0
Leicester,2019-12-01 16:30:00,2019,-2.0214588505747124,Strong Short,Break,-0.9030346,-0.0237,0.435,2019-12-04,Leicester,Watford,home,2,0,H,2,1.33,5.5,8.0,-1.5,2.08,1.79,1.63,2.3,0.0587,0.0394,8.0,False,2.3,True,1.79,-0.5,-1.0,1.2999999999999998,-0.5
Leicester,2020-09-13 13:00:00,2020,1.509273194856578,Strong Long,Normal,0.7259376000000001,-0.037,0.5055,2020-09-20,Leicester,Burnley,home,4,2,H,6,1.61,4.0,5.5,-0.75,1.8,2.09,1.95,1.88,0.0529,0.034,1.61,True,1.95,True,1.8,1.0,0.6100000000000001,0.95,0.8
Leicester,2020-10-04 11:00:00,2020,-1.5010583580613253,Strong Short,Break,-0.7957849999999999,-0.037,0.5055,2020-10-18,Leicester,Aston Villa,home,0,1,A,13,1.83,3.8,4.1,-0.5,1.9,1.99,1.63,2.3,0.0535,0.0288,4.1,True,2.3,True,1.99,1.0,3.0999999999999996,1.2999999999999998,0.99
Leicester,2020-10-18 18:15:00,2020,-1.5339260138476751,Strong Short,Break,-0.8123995999999998,-0.037,0.5055,2020-10-25,Arsenal,Leicester,away,0,1,A,6,1.9,3.75,3.8,-0.5,1.93,1.95,1.74,2.12,0.0561,0.031,1.9,False,2.12,True,1.93,-1.0,-1.0,1.12,-1.0
Leicester,2020-10-25 19:15:00,2020,-1.6208253214638968,Strong Short,Break,-0.8563271999999997,-0.037,0.5055,2020-11-02,Leeds,Leicester,away,1,4,A,7,2.5,3.6,2.62,0.0,1.9,1.97,1.75,2.1,0.0595,0.0339,2.5,False,2.1,False,1.9,-1.0,-1.0,-1.0,-1.0
Leicester,2021-12-26 15:00:00,2021,-1.906549894736842,Strong Short,Break,-0.9850112,-0.0794,0.475,2021-12-28,Leicester,Liverpool,home,1,0,H,1,8.0,5.5,1.33,1.5,1.95,1.93,1.32,3.41,0.0587,0.031,1.33,False,3.41,True,1.93,-1.0,-1.0,2.41,-1.0
Leicester,2022-05-19 19:00:00,2021,-1.6710441263157894,Strong Short,Break,-0.8731459599999999,-0.0794,0.475,2022-05-22,Leicester,Southampton,home,4,1,H,2,1.85,4.0,3.8,-0.5,1.87,2.01,1.58,2.39,0.0537,0.0323,3.8,False,2.39,False,2.01,-1.0,-1.0,-1.0,-1.0
Leicester,2022-08-07 13:00:00,2022,-2.426041525791071,Strong Short,Break,-1.24767556,-0.1283,0.4614,2022-08-13,Arsenal,Leicester,away,4,2,H,5,1.53,4.33,5.75,-1.0,1.91,1.96,1.69,2.21,0.0585,0.0338,1.53,True,2.21,False,1.91,1.0,0.53,-1.0,0.9099999999999999
Leicester,2022-08-13 14:00:00,2022,-2.8074463805808407,Strong Short,Break,-1.42365576,-0.1283,0.4614,2022-08-20,Leicester,Southampton,home,1,2,A,6,1.83,4.0,4.0,-0.5,1.84,2.04,1.63,2.29,0.0464,0.0337,4.0,True,2.29,False,2.04,1.0,3.0,-1.0,1.04
Leicester,2022-08-20 14:00:00,2022,-1.95353307325531,Strong Short,Break,-1.02966016,-0.1283,0.4614,2022-08-27,Chelsea,Leicester,away,2,1,H,6,1.4,5.0,7.0,-1.25,1.92,1.95,1.64,2.28,0.0571,0.0337,1.4,True,2.28,False,1.92,-1.0,0.3999999999999999,-1.0,-1.0
Leicester,2022-10-23 13:00:00,2022,-2.301603814477677,Strong Short,Break,-1.19026,-0.1283,0.4614,2022-10-29,Leicester,Manchester City,home,0,1,A,5,10.0,6.5,1.25,1.75,1.85,2.01,1.44,2.75,0.0538,0.0381,1.25,True,2.75,True,2.01,-1.0,0.25,1.75,-1.0
Leicester,2023-03-18 15:00:00,2022,2.389187819679237,Strong Long,Normal,0.97407126,-0.1283,0.4614,2023-04-01,Crystal Palace,Leicester,away,2,1,H,13,2.5,3.25,2.9,0.0,1.79,2.08,2.17,1.7,0.0525,0.0394,2.9,False,2.17,True,2.08,-1.0,-1.0,1.17,-1.0
Leicester,2023-04-25 19:00:00,2022,1.6156098829648895,Strong Long,Normal,0.6171424000000001,-0.1283,0.4614,2023-05-01,Leicester,Everton,home,2,2,D,5,2.0,3.5,3.75,-0.5,2.03,1.84,2.02,1.8,0.0524,0.0361,2.0,False,2.02,True,2.03,-0.5,-1.0,1.02,-0.5
Leicester,2023-05-01 19:00:00,2022,2.3322388383181623,Strong Long,Normal,0.947795,-0.1283,0.4614,2023-05-08,Fulham,Leicester,away,5,3,H,6,2.63,3.5,2.6,0.0,1.96,1.9,1.83,2.01,0.0506,0.0365,2.6,False,1.83,True,1.9,-1.0,-1.0,0.8300000000000001,-1.0
Leicester,2023-05-08 14:00:00,2022,1.9827351538794973,Strong Long,Normal,0.7865340000000002,-0.1283,0.4614,2023-05-15,Leicester,Liverpool,home,0,3,A,6,5.25,4.33,1.57,1.0,1.92,1.94,1.49,2.63,0.0584,0.0363,5.25,False,1.49,True,1.92,-1.0,-1.0,0.49,-1.0
Leicester,2023-05-15 19:00:00,2022,1.8095994798439536,Strong Long,Normal,0.7066492000000002,-0.1283,0.4614,2023-05-22,Newcastle United,Leicester,away,0,0,D,6,1.36,5.5,7.0,-1.5,2.0,1.86,1.51,2.57,0.06,0.0376,7.0,False,1.51,False,1.86,1.0,-1.0,-1.0,0.8600000000000001
Leicester,2023-05-22 19:00:00,2022,1.5558574772431732,Strong Long,Normal,0.5895726400000001,-0.1283,0.4614,2023-05-28,Leicester,West Ham,home,2,1,H,5,1.91,3.8,3.6,-0.5,1.93,1.92,1.68,2.21,0.0645,0.039,1.91,True,1.68,True,1.93,0.5,0.9099999999999999,0.6799999999999999,0.46499999999999997
